,Company number:,NZBN:,Incorporation Date:,Company Status:,Entity type:,Constitution filed:,Ultimate holding company,Directors,Company record link:,company_id,address.Registered office address,address.Registered Office,address.Address for service,FRA Reporting Month:,Country of Origin:,address.Principal place of business in NZ,address.Address of person authorised to accept service in NZ,Receiver:,Organisation:,Phone:,Email:,Appointed:,Brief description of propertyin receivership:,Reports,address.Type of entity,Status:,Reports:,ACN Number:
368,7478220,9429047462236,21 May 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7478220,7478220,,"7 Marlowe Road, Blockhouse Bay, Auckland, 0600
, New Zealand","7 Marlowe Road, Blockhouse Bay, Auckland, 0600
, New Zealand",,,,,,,,,,,,,,,
369,2185547,9429032501551,04 Dec 2008,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2185547,2185547,,"5 Telford Avenue, Balmoral Auckland
, New Zealand","5 Telford Avenue, Balmoral Auckland
, New Zealand",,,,,,,,,,,,,,,
370,4164,9429040965550,23 Feb 1942,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco4164,4164,,"Level 17, 5-7 Byron Avenue, Takapuna, Auckland
, New Zealand",,,,,,,,,,,,,,,,
371,1170839,9429036724413,12 Nov 2001,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco1170839,1170839,,"C/- Charles Knibb, Level 1, 52 Cashel Street, Christchurch
, New Zealand","C/- Charles Knibb, Level 1, 52 Cashel Street, Christchurch
, New Zealand",,,,,,,,,,,,,,,
372,96040,9429040476322,30 Sep 1975,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco96040,96040,,"11 Ferndale Rd, Mt Wellington, Auckland
, New Zealand","11 Ferndale Rd, Mt Wellington, Auckland
, New Zealand",,,,,,,,,,,,,,,
373,3550191,9429030947795,16 Sep 2011,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco3550191,3550191,,"2 Penbury Place, New Windsor, Auckland, 0600
, New Zealand","2 Penbury Place, New Windsor, Auckland, 0600
, New Zealand",,,,,,,,,,,,,,,
374,2010618,9429033087597,15 Oct 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2010618,2010618,,"38 Studholme Rd, Rd1, Wanaka
, New Zealand","38 Studholme Rd, Rd1, Wanaka
, New Zealand",,,,,,,,,,,,,,,
375,1118073,9429036996605,23 Feb 2001,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1118073,1118073,,"Mike Kalaugher Accountant, Unit 1, 1 Korora Road, Oneroa, Waiheke
, New Zealand","Mike Kalaugher Accountant, Unit 1, 1 Korora Road, Oneroa, Waiheke
, New Zealand",,,,,,,,,,,,,,,
376,1777927,9429034267899,08 Mar 2006,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1777927,1777927,,"65 Worlingham Road, West Eyreton, Rd1 Rangiora, 8254
, New Zealand","65 Worlingham Road, West Eyreton, Rd1 Rangiora, 8254
, New Zealand",,,,,,,,,,,,,,,
377,1708328,9429034497869,06 Oct 2005,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1708328,1708328,,"36 Shelton Place, Feilding, 4702
, New Zealand","36 Shelton Place, Feilding, 4702
, New Zealand",,,,,,,,,,,,,,,
378,1467923,9429035622611,10 Dec 2003,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1467923,1467923,,"Macmillan Accountants, 31 White Street, Rotorua
, New Zealand","Macmillan Accountants, 31 White Street, Rotorua
, New Zealand",,,,,,,,,,,,,,,
379,2049354,9429033049748,07 Nov 2007,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2049354,2049354,,"Level 1, The Hub, 525 Cameron Road, Tauranga, 3144
, New Zealand","Level 1, The Hub, 525 Cameron Road, Tauranga, 3144
, New Zealand",,,,,"HARRIS, Anthony Charles",LATHAN  ASSOCIATES LIMITED,64 7 5793528,anthonyanthonyharris.co.nz,01 Feb 2011,"All present and after acquired personal property, and all proceeds of money, accounts receivable, goods, chattel paper, intangibles, negotiable instruments, documents of titel and investmetn securities.","Notice of End of Receivership 
      						
      							
      								Filed
    							
    							
							
							 07 Feb 2011",,,,
380,6239588,9429045966828,20 Feb 2017,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6239588,6239588,,"73 Holly Street, Avondale, Auckland, 1026
, New Zealand","73 Holly Street, Avondale, Auckland, 1026
, New Zealand",,,,,,,,,,,,,,,
381,564822,9429038918926,15 Oct 1992,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco564822,564822,,"C/-rainbow Dairy, 25 Rust Ave, Whangarei 0110
, New Zealand","C/-rainbow Dairy, 25 Rust Ave, Whangarei 0110
, New Zealand",,,,,,,,,,,,,,,
382,1919957,9429033537306,13 Mar 2007,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1919957,1919957,,"20 Cotter Street, Greytown
, New Zealand","20 Cotter Street, Greytown
, New Zealand",,,,,,,,,,,,,,,
383,8332,9429040950921,08 Oct 1953,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco8332,8332,,"C/- Jolley Dobbin, 11 Watt Street, Wanganui
, New Zealand","C/- Jolley Dobbin, 11 Watt Street, Wanganui
, New Zealand",,,,,,,,,,,,,,,
384,7454318,9429047461161,21 May 2019,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco7454318,7454318,,"18 Red Bluff Rise, Campbells Bay, Auckland, 0630
, New Zealand","18 Red Bluff Rise, Campbells Bay, Auckland, 0630
, New Zealand",,,,,,,,,,,,,,,
385,1844856,9429033975559,26 Jul 2006,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1844856,1844856,,"Des Adams, 19 Chelverton Terrace, Red Beach, Auckland, 0932
, New Zealand","Des Adams, 19 Chelverton Terrace, Red Beach, Auckland, 0932
, New Zealand",,,,,,,,,,,,,,,
386,2088593,9429032931556,29 Jan 2008,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2088593,2088593,,"9 Dupre Place, Cobden, Greymouth
, New Zealand","9 Dupre Place, Cobden, Greymouth
, New Zealand",,,,,,,,,,,,,,,
387,1948798,9429033357805,01 Jun 2007,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1948798,1948798,,"K & J Consultants, Leeds Quay, Blenheim
, New Zealand","K & J Consultants, Leeds Quay, Blenheim
, New Zealand",,,,,,,,,,,,,,,
388,5480921,9429041446294,31 Oct 2014,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco5480921,5480921,,"Barnes Mossman Limited, Cnr Eastbourne & Market Streets, Hastings, 4112
, New Zealand","Barnes Mossman Limited, Cnr Eastbourne & Market Streets, Hastings, 4112
, New Zealand",,,,,,,,,,,,,,,
389,879040,9429037984465,07 Oct 1997,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco879040,879040,,"Sudburys Limited, 1st Floor, Michael Hill Bldg, 25 Rathbone Str
, New Zealand","Sudburys Limited, 1st Floor, Michael Hill Bldg, 25 Rathbone Str
, New Zealand",,,,,,,,,,,,,,,
390,7856694,9429047854796,23 Dec 2019,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco7856694,7856694,,"263 Otumoetai Road, Otumoetai, Tauranga, 3110
, New Zealand","263 Otumoetai Road, Otumoetai, Tauranga, 3110
, New Zealand",,,,,,,,,,,,,,,
391,1207703,9429036511761,03 May 2002,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1207703,1207703,,"75 Albert Road, Devonport, Auckland, 0624
, New Zealand","75 Albert Road, Devonport, Auckland, 0624
, New Zealand",,,,,,,,,,,,,,,
392,139702,9429040352350,19 Jun 1979,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco139702,139702,,"C/o Chambers Nicholls, Amp Building, Cathedral Square, Christchurch
, New Zealand",,,,,,,,,,,,,,,,
393,2166920,9429032589009,28 Aug 2008,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2166920,2166920,,"2/20 Central Road, Kingsland, Auckland
, New Zealand","2/20 Central Road, Kingsland, Auckland
, New Zealand",,,,,,,,,,,,,,,
394,1873978,9429033822099,09 Oct 2006,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1873978,1873978,,"Unit 9 I, 2 Bishop Browne Place, East Tamaki, Auckland
, New Zealand","Unit 9 I, 2 Bishop Browne Place, East Tamaki, Auckland
, New Zealand",,,,,,,,,,,,,,,
395,815430,9429038288715,18 Jul 1996,Removed,NZ Limited Company,Yes,University of Waikato,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco815430,815430,,"Grove Watkins, Level 2, B Block, Gate 5, Hillcrest Road, University Of Waikato, Hamilton, 3216
, New Zealand","Grove Watkins, Level 2, B Block, Gate 5, Hillcrest Road, University Of Waikato, Hamilton, 3216
, New Zealand",,,,,,,,,,,,,,,
396,2247344,9429032234947,04 Jun 2009,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2247344,2247344,,"55 Neill Street, Hornby, Christchurch, 8042
, New Zealand","55 Neill Street, Hornby, Christchurch, 8042
, New Zealand",,,,,,,,,,,,,,,
397,4462958,9429030203037,05 Jun 2013,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco4462958,4462958,,"104 Willis Road, Rd 10, Hamilton, 3290
, New Zealand","104 Willis Road, Rd 10, Hamilton, 3290
, New Zealand",,,,,,,,,,,,,,,
398,1807323,9429034157664,28 Apr 2006,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1807323,1807323,,"20a Devon Road, Bucklands Beach, Auckland
, New Zealand","20a Devon Road, Bucklands Beach, Auckland
, New Zealand",,,,,,,,,,,,,,,
399,6654113,9429046553423,23 Jan 2018,Removed,NZ Limited Company,No,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco6654113,6654113,,"Angel Arora, 12 Bendale Place, Papatoetoe, Auckland, 2025
, New Zealand","Angel Arora, 12 Bendale Place, Papatoetoe, Auckland, 2025
, New Zealand",,,,,,,,,,,,,,,
400,1800803,9429034178034,07 Apr 2006,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1800803,1800803,,"Dfk Oswin Griffiths Carlton Limited, Level 4, 52 Symonds Street, Auckland, 1010
, New Zealand","Dfk Oswin Griffiths Carlton Limited, Level 4, 52 Symonds Street, Auckland, 1010
, New Zealand",,,,,,,,,,,,,,,
401,903644,9429037868109,17 Apr 1998,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco903644,903644,,"Ashton Wheelans & Hegans Limited, 4th Floor, 127 Armagh Street, Christchurch
, New Zealand","Ashton Wheelans & Hegan Ltd, 4th Floor, 127 Armagh Street, Christchurch
, New Zealand",,,,,,,,,,,,,,,
402,5867488,9429042122968,18 Dec 2015,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5867488,5867488,,"Level 1, 57 Symonds Street, Grafton, Auckland, 1010
, New Zealand","Level 1, 57 Symonds Street, Grafton, Auckland, 1010
, New Zealand",,,,,,,,,,,,,,,
403,64145,9429040675268,21 Dec 1962,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco64145,64145,,"611 Great South Rd, Manukau
, New Zealand",,,,,,,,,,,,,,,,
404,151650,9429040281346,26 Mar 1957,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco151650,151650,,"71 Lowe St, Gisborne
, New Zealand",,,,,,,,,,,,,,,,
405,2099538,9429032886924,25 Feb 2008,Removed,NZ Limited Company,No,Not specified,Showing 2 of 3 directors,httpsapp.companiesoffice.govt.nzco2099538,2099538,,"565 Wellington Road, Marton
, New Zealand","565 Wellington Road, Marton
, New Zealand",,,,,,,,,,,,,,,
406,980594,9429037477165,21 Sep 1999,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco980594,980594,,"2nd Floor, 15 Daly Street, Lower Hutt
, New Zealand","2nd Floor, 15 Daly Street, Lower Hutt
, New Zealand",,,,,,,,,,,,,,,
407,2326108,9429031899994,21 Sep 2009,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2326108,2326108,,"The Registry University Of Canterbury, University Drive, Ilam, Christchurch
, New Zealand","Registry University Of Canterbury, University Drive, Ilam, Christchurch
, New Zealand",,,,,,,,,,,,,,,
408,1538693,9429035265313,30 Jul 2004,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1538693,1538693,,"C/-storey & Associates Limited, 234 Broadway Avenue, Palmerston North
, New Zealand","C/-storey & Associates Limited, 234 Broadway Avenue, Palmerston North
, New Zealand",,,,,,,,,,,,,,,
409,1982204,9429033152653,04 Sep 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1982204,1982204,,"38a Ascot Ave, Remuera, Auckland
, New Zealand","38a Ascot Ave, Remuera, Auckland
, New Zealand",,,,,,,,,,,,,,,
410,1980229,9429033164694,04 Sep 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1980229,1980229,,"5 Zabeel Crescent, Takanini, Auckland 2112
, New Zealand","5 Zabeel Crescent, Takanini, Auckland 2112
, New Zealand",,,,,,,,,,,,,,,
411,5650587,9429041673270,26 Mar 2015,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco5650587,5650587,,"26 Hugh Green Drive, Pinehill, Auckland, 0632
, New Zealand","26 Hugh Green Drive, Pinehill, Auckland, 0632
, New Zealand",,,,,,,,,,,,,,,
412,189955,9429040101545,15 May 1969,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco189955,189955,,"C/o Davis And O'connell, Pakes Building, 269 Tutanekai Street, Rotorua
, New Zealand","-
, New Zealand",,,,,,,,,,,,,,,
413,6794416,9429046708359,10 Apr 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6794416,6794416,,"13 Farnol Street, Hillsborough, Auckland, 1042
, New Zealand","13 Farnol Street, Hillsborough, Auckland, 1042
, New Zealand",March,,,,,,,,,,,,,,
414,910933,9429037831653,12 Jun 1998,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco910933,910933,,"1st Floor, N Z I Building, 507 Lake Rd, Takapuna, North Shore City
, New Zealand","1st Floor, N Z I Building, 507 Lake Rd, Takapuna, North Shore City
, New Zealand",,,,,,,,,,,,,,,
415,83697,9429040566535,24 Mar 1972,Removed,NZ Limited Company,No,Not specified,,httpsapp.companiesoffice.govt.nzco83697,83697,,"210 Great South Rd, Papatoetoe
, New Zealand",,,,,,,,,,,,,,,,
416,1047163,9429037203290,17 Jul 2000,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1047163,1047163,,"C/- 128 Rostrevor Street, Hamilton
, New Zealand","C/- 128 Rostrevor Street, Hamilton
, New Zealand",,,,,,,,,,,,,,,
417,2355609,9429031793902,03 Dec 2009,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2355609,2355609,,"79 Isadore Road, Dunedin
, New Zealand","79 Isadore Road, Dunedin
, New Zealand",,,,,,,,,,,,,,,
418,1237316,9429036343492,03 Sep 2002,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1237316,1237316,,"C/-business & Accounting Solutions, Top Floor, 77 Centennial Avenue, Alexandra
, New Zealand","C/-business & Accounting Solutions, Top Floor, 77 Centennial Avenue, Alexandra
, New Zealand",,,,,,,,,,,,,,,
419,6803073,9429046716927,11 Apr 2018,Removed,NZ Limited Company,No,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco6803073,6803073,,"65 Albionvale Road, Glen Eden, Auckland, 0602
, New Zealand","65 Albionvale Road, Glen Eden, Auckland, 0602
, New Zealand",,,,,,,,,,,,,,,
420,2007879,9429033090207,12 Oct 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco2007879,2007879,,"116 Emmett Street, Shirley, Christchurch, 8013
, New Zealand","116 Emmett Street, Shirley, Christchurch, 8013
, New Zealand",,,,,,,,,,,,,,,
421,1593261,9429034997864,14 Jan 2005,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1593261,1593261,,"9 Lockhart Place, Hamilton
, New Zealand","9 Lockhart Place, Hamilton
, New Zealand",,,,,,,,,,,,,,,
422,1250826,9429036266739,04 Nov 2002,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1250826,1250826,,"129 Highridge Road, Clevedon
, New Zealand","129 Highridge Road, Clevedon
, New Zealand",,,,,,,,,,,,,,,
423,1394761,9429035777182,10 Sep 2003,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1394761,1394761,,"4/97 Mokoia Road, Birkenhead, North Shore, Auckland
, New Zealand","4/97 Mokoia Road, Birkenhead, North Shore, Auckland
, New Zealand",,,,,,,,,,,,,,,
424,130514,9429031910491,27 Oct 1966,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco130514,130514,,"111 Cedar Drive, Paraparaumu Beach, Kapiti Coast 5032
, New Zealand","111 Cedar Drive, Paraparaumu Beach, Kapiti Coast 5032
, New Zealand",,,,,,,,,,,,,,,
425,118660,9429032017717,29 May 1950,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco118660,118660,,"19 Rose Street, Blenheim
, New Zealand",,,,,,,,,,,,,,,,
426,35441,9429040805740,30 Apr 1979,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco35441,35441,,"Kpmg Peat Marwick, Peat Marwick House, 135 Victoria Street, Wellington
, New Zealand",,,,,,,,,,,,,,,,
427,1233368,9429036365685,12 Sep 2002,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1233368,1233368,,"Indepth Forensic Limited, 26e Liverpool Street, Hamilton
, New Zealand","Indepth Forensic Limited, 26e Liverpool Street, Hamilton
, New Zealand",,,,,,,,,,,,,,,
428,837793,9429038185069,09 Dec 1996,Removed,NZ Limited Company,Yes,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco837793,837793,,"Staples Rodway Ltd, 11th Floor , Tower Centre, 45 Queen Street, Auckland
, New Zealand","Staples Rodway Ltd, 11th Floor, Tower Centre, 45 Queen Street, Auckland
, New Zealand",,,,,,,,,,,,,,,
429,2219852,9429032343779,16 Mar 2009,Removed,NZ Limited Company,Yes,No,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco2219852,2219852,,"289 Fabians Road, Rd 1, Greytown, 5794
, New Zealand","289 Fabians Road, Rd 1, Greytown, 5794
, New Zealand",,,,,,,,,,,,,,,
430,1298403,9429036003297,06 May 2003,Removed,NZ Limited Company,Yes,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1298403,1298403,,"Paul Martin Chartered Accountant Limited, 109a Ti Rakau Drive, Pakuranga, Auckland, 2010
, New Zealand","Paul Martin Chartered Accountant Limited, 109a Ti Rakau Drive, Pakuranga, Auckland, 2010
, New Zealand",,,,,,,,,,,,,,,
431,1983557,9429033145259,11 Sep 2007,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1983557,1983557,,"Initiom Limited, 28 Empire Street, Frankton, Hamilton, 3204
, New Zealand","Initiom Limited, 28 Empire Street, Frankton, Hamilton, 3204
, New Zealand",,,,,,,,,,,,,,,
432,1966348,9429033243412,06 Aug 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1966348,1966348,,"66 Cashmere Avenue, Khandallah, Wellington 6035
, New Zealand","66 Cashmere Avenue, Khandallah, Wellington 6035
, New Zealand",,,,,,,,,,,,,,,
433,1122999,9429036973491,16 Mar 2001,Removed,NZ Limited Company,No,Not specified,Showing 2 of 2 directors,httpsapp.companiesoffice.govt.nzco1122999,1122999,,"C/o Brnz Ltd, 4 Brecon Street, Queenstown, 9300
, New Zealand","C/o Brnz Ltd, 4 Brecon Street, Queenstown, 9300
, New Zealand",,,,,,,,,,,,,,,
434,1922530,9429033523330,19 Mar 2007,Removed,NZ Limited Company,No,Not specified,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1922530,1922530,,"25 Lake Road, Northcote
, New Zealand","25 Lake Road, Northcote
, New Zealand",,,,,,,,,,,,,,,
435,1805209,9429034167465,13 Apr 2006,Removed,NZ Limited Company,Yes,No,Showing 1 of 1 directors,httpsapp.companiesoffice.govt.nzco1805209,1805209,,"44a Headcorn Place, Botany Downs, Auckland, 2010
, New Zealand","44a Headcorn Place, Botany Downs, Auckland, 2010
, New Zealand",,,,,,,,,,,,,,,
